obsid,canonical_source,class_label,start_time,exposure,target_name,FPMA_available,FPMB_available,archive_status,download_status,processing_status,exclusion_reason,source_id,exposure_a,exposure_b,public_date_mjd,pointing_separation_arcmin,identity_status,census_candidate,issue_flag,comments,solar_activity,data_gap,nupsdout,archive_cycle,archive_url
90702303002,GX 339-4,BH,2021-02-05T23:26:09.600,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59260,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303002/
90702303003,GX 339-4,BH,2021-02-05T23:56:06.720,21925.5468,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,21925.5468,21937.6927,59260,3.5630629636835454,REVIEW_REQUIRED,False,0,(2/2) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303003/
90702303004,GX 339-4,BH,2021-02-20T09:36:08.640,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59274,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303004/
90702303005,GX 339-4,BH,2021-02-20T10:06:05.760,20947.9282,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,20947.9282,21113.7675,59274,3.5227801868939914,REVIEW_REQUIRED,False,0,(3/4) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303005/
90702303006,GX 339-4,BH,2021-03-07T23:01:06.240,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59288,3.252807108041737,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303006/
90702303007,GX 339-4,BH,2021-03-07T23:46:10.560,23415.9263,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,23415.9263,23615.2478,59288,3.145197963792969,REVIEW_REQUIRED,False,0,(2/2) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303007/
90702303008,GX 339-4,BH,2021-03-26T11:31:12.000,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59309,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303008/
90702303009,GX 339-4,BH,2021-03-26T12:06:11.520,15788.0519,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,15788.0519,16069.9933,59309,3.0589828094977345,REVIEW_REQUIRED,False,0,(1/2) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303009/
90702303010,GX 339-4,BH,2021-04-01T19:01:12.000,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59316,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303010/
90702303011,GX 339-4,BH,2021-04-01T19:21:12.960,14753.1363,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,14753.1363,15045.8173,59316,3.0445366916282244,REVIEW_REQUIRED,False,0,(2/2) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303011/
90702303012,GX 339-4,BH,2021-04-23T19:06:05.760,0.0,GX_339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,59337,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303012/
90702303013,GX 339-4,BH,2021-04-23T19:41:05.280,20143.4631,GX_339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,20143.4631,20696.1555,59337,3.2607922596867764,REVIEW_REQUIRED,False,0,(1/2) ToO,null,0,null,7,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/07/9/90702303013/
91001302001,GX 339-4,BH,2024-01-19T00:51:07.200,18636.8074,GX339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,18636.8074,18748.528,60338,3.576225142775587,REVIEW_REQUIRED,False,0,DDT,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001302001/
91001304001,GX 339-4,BH,2024-01-31T12:01:09.120,0.0,GX339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,60352,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001304001/
91001304002,GX 339-4,BH,2024-01-31T13:01:12.000,17275.6279,GX339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,17275.6279,17604.2025,60352,4.324041039190634,REVIEW_REQUIRED,False,0,DDT PI Garcia,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91001304002/
91002306001,GX 339-4,BH,2024-02-14T16:26:06.720,0.0,GX339m4,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,gx_339_4,0.0,0.0,60366,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91002306001/
91002306002,GX 339-4,BH,2024-02-14T16:51:10.080,16394.6342,GX339m4,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,gx_339_4,16394.6342,16713.0505,60366,3.9446559002856727,REVIEW_REQUIRED,False,0,ToO,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/9/91002306002/
90101010001,IGR J00291+5934,NS,2015-07-28T12:31:06.240,0.0,IGR_J00291p5934,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j00291_5934,0.0,0.0,57604,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101010001/
90101010002,IGR J00291+5934,NS,2015-07-28T12:46:04.800,38087.3615,IGR_J00291p5934,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j00291_5934,38102.7867,38087.3615,57604,1.6218141889286872,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101010002/
30101034001,IGR J17062-6143,NS,2015-05-06T18:41:11.040,0.0,IGR_J17062m6143,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17062_6143,0.0,0.0,57523,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101034001/
30101034002,IGR J17062-6143,NS,2015-05-06T19:26:06.720,70006.3548,IGR_J17062m6143,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17062_6143,70109.5076,70006.3548,57523,2.019036207943713,VERIFIED_NAME_POSITION,True,0,null,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101034002/
30201018001,IGR J17062-6143,NS,2016-09-13T08:01:06.240,0.0,IGR_J17062m6143,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17062_6143,0.0,0.0,58020,2.8337889211607146,VERIFIED_NAME_POSITION,False,0,STELLAR,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/3/30201018001/
30201018002,IGR J17062-6143,NS,2016-09-13T08:46:10.560,66452.7413,IGR_J17062m6143,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17062_6143,66600.2456,66452.7413,58020,1.9135912865913893,VERIFIED_NAME_POSITION,True,0,null,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/3/30201018002/
30801032001,IGR J17062-6143,NS,2022-09-19T12:11:05.280,323.3229,IGR_J17062m6143,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED,igr_j17062_6143,326.3543,323.3229,60029,3.06216809185583,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,8,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/08/3/30801032001/
30801032002,IGR J17062-6143,NS,2022-09-19T12:36:08.640,62180.1819,IGR_J17062m6143,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17062_6143,62748.5749,62180.1819,60029,2.61640867492816,VERIFIED_NAME_POSITION,True,1,M-class solar flare,null,0,null,8,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/08/3/30801032002/
90401312001,IGR J17379-3747,NS,2018-04-02T02:21:07.200,0.0,IGR_J17379m3747,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17379_3747,0.0,0.0,58227,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/9/90401312001/
90401312002,IGR J17379-3747,NS,2018-04-02T02:41:08.160,37235.2392,IGR_J17379m3747,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17379_3747,37359.826,37235.2392,58227,1.8278396052850086,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/9/90401312002/
90601333001,IGR J17379-3747,NS,2020-10-18T11:01:06.240,0.0,IGR_J17379m3747,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17379_3747,0.0,0.0,59148,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/9/90601333001/
90601333002,IGR J17379-3747,NS,2020-10-18T11:51:12.960,19726.9895,IGR_J17379m3747,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17379_3747,19877.1542,19726.9895,59148,2.489050923670085,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/9/90601333002/
40660007002,IGR J17464-2811,NS,2021-04-26T02:21:07.200,53382.916,CXO_J174722d8m280915,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED,igr_j17464_2811,53710.362,53382.916,59702,6.562901302934147,REVIEW_REQUIRED,False,1,Kp=5,Solar CME,0,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/4/40660007002/
91201340002,IGR J17464-2811,NS,2026-08-19T13:56:12.480,51328.6148,SRGAJ174800d5m280826,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED,igr_j17464_2811,52499.6212,51328.6148,61280,7.7968062084450676,REVIEW_REQUIRED,False,1,DDT / Stray light / Solar flare,Solar flare,0,null,12,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/12/9/91201340002/
41001001002,IGR J17480-2446,NS,2025-03-10T04:11:08.160,146641.3028,Terzan_5,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j17480_2446,150187.1737,146641.3028,60939,3.3469229640856337,REVIEW_REQUIRED,False,1,Stray light,null,0,null,10,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/10/4/41001001002/
80601304002,IGR J17480-2446,NS,2023-03-04T11:26:09.600,27451.1596,Terzan_5,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j17480_2446,27451.1596,27970.5175,60425,3.705411763477048,REVIEW_REQUIRED,False,1,ToO / idiagnostics / SL-AB (GX 3+1) / M-class solar flare / 43456s data gaps,Solar flare,43456,null,6,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/06/8/80601304002/
90901317001,IGR J17498-2921,NS,2023-04-23T10:06:05.760,0.0,IGR_J17498m2921,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17498_2921,0.0,0.0,60065,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/9/90901317001/
90901317002,IGR J17498-2921,NS,2023-04-23T10:21:12.960,44434.9666,IGR_J17498m2921,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17498_2921,44612.371,44434.9666,60065,2.6219196000525735,VERIFIED_NAME_POSITION,True,1,DDT / SL-AB (many) / CME Kp=5-8,CME,0,null,9,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/09/9/90901317002/
90101001001,IGR J17511-3057,NS,2015-04-08T19:46:07.680,0.0,IGR_J17511m3057,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17511_3057,0.0,0.0,57316,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101001001/
90101001002,IGR J17511-3057,NS,2015-04-08T20:36:05.760,42240.9032,IGR_J17511m3057,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17511_3057,42240.9032,42288.0309,57316,2.1589418568226555,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/9/90101001002/
91101304001,IGR J17511-3057,NS,2025-02-19T14:46:10.560,0.0,IGR_J17511m3057,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17511_3057,0.0,0.0,60734,,REVIEW_REQUIRED,False,null,DDT,null,0,null,11,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/11/9/91101304001/
91101304002,IGR J17511-3057,NS,2025-02-19T15:01:09.120,34014.7302,IGR_J17511m3057,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17511_3057,34119.3161,34014.7302,60734,2.839381705570176,VERIFIED_NAME_POSITION,True,1,DDT / Stray light,null,0,null,11,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/11/9/91101304002/
80301311001,IGR J17591-2342,NS,2018-08-17T19:41:05.280,0.0,IGR_J17591m2342,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17591_2342,0.0,0.0,58725,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,3,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/03/8/80301311001/
80301311002,IGR J17591-2342,NS,2018-08-17T20:01:06.240,29167.8325,IGR_J17591m2342,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17591_2342,29167.8325,29642.5514,58725,1.5816095374343988,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,3,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/03/8/80301311002/
90401331001,IGR J17591-2342,NS,2018-08-13T22:16:10.560,0.0,IGR_J17591m2342,NO_POSITIVE_EXPOSURE,NO_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,POSITION_REVIEW_REQUIRED;NOT_SCIENCE_OBSERVATION;NONPOSITIVE_MODULE_EXPOSURE,igr_j17591_2342,0.0,0.0,58348,,REVIEW_REQUIRED,False,0,STELLAR,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/9/90401331001/
90401331002,IGR J17591-2342,NS,2018-08-13T22:36:11.520,27085.058,IGR_J17591m2342,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,,igr_j17591_2342,27085.058,27601.7575,58348,2.150869840114001,VERIFIED_NAME_POSITION,True,0,ToO,null,0,null,4,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/04/9/90401331002/
10202005002,IGR J18245-2452,NS,2017-04-18T13:06:05.760,156170.1244,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j18245_2452,156507.4232,156170.1244,58742,2.5889581613870054,REVIEW_REQUIRED,False,1,(1/2) Timing calibration / Kp=6 / Solar Flare C5.5 2017:108:1921Z,Solar flare CME,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/1/10202005002/
10202005004,IGR J18245-2452,NS,2017-09-23T08:36:05.760,155367.8649,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j18245_2452,156543.2727,155367.8649,58742,1.7076092815230275,REVIEW_REQUIRED,False,0,(2/2) Timing calibration,null,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/1/10202005004/
11101307002,IGR J18245-2452,NS,2025-03-08T01:16:10.560,40406.1785,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j18245_2452,40784.6792,40406.1785,60748,3.2638529099768085,REVIEW_REQUIRED,False,1,Calibration / Stray light,null,0,null,11,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/11/1/11101307002/
30101053002,IGR J18245-2452,NS,2015-06-17T16:06:05.760,131113.7362,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j18245_2452,131323.73,131113.7362,57570,3.6932546072422414,REVIEW_REQUIRED,False,1,"Target location on DET0 is [8,8] to avoid stray light",Solar flare,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101053002/
30101053004,IGR J18245-2452,NS,2015-06-21T07:11:08.160,51461.5767,PSR_B1821m24,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED;CLUSTER_ATTRIBUTION_REVIEW,igr_j18245_2452,51521.9084,51461.5767,57570,4.192716797674303,REVIEW_REQUIRED,False,1,"Target location on DET0 is [8,8] to avoid stray light",Solar flare,0,null,1,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/01/3/30101053004/
40032010001,KS 1741-293,NS,2013-09-24T23:11:11.040,42731.5909,GalSurvey_B_MOS010,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED,ks_1741_293,42941.3432,42731.5909,57112,7.927902851649905,REVIEW_REQUIRED,False,0,null,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/4/40032010001/
80001046002,KS 1741-293,NS,2014-10-10T08:51:04.320,29275.2901,IGRJ17454m2919,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED,ks_1741_293,29408.3653,29275.2901,57282,6.587237445706134,REVIEW_REQUIRED,False,0,ToO,null,0,null,0,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/00/8/80001046002/
90201020002,KS 1741-293,NS,2016-09-19T19:36:11.520,93119.4424,COm0d4m0d22,CATALOG_POSITIVE_EXPOSURE,CATALOG_POSITIVE_EXPOSURE,PUBLIC_ARCHIVED,NOT_DOWNLOADED,NOT_ATTEMPTED,NAME_REVIEW_REQUIRED;POSITION_REVIEW_REQUIRED,ks_1741_293,93516.066,93119.4424,57476,8.135147142618807,REVIEW_REQUIRED,False,1,DDT,Solar CME,0,null,2,https://heasarc.gsfc.nasa.gov/FTP/nustar/data/obs/02/9/90201020002/
