observation_id,rxte_obsid,source_id,canonical_source,raw_source_name,class_label,observation_time,exposure,source_count_rate,background_count_rate,net_count_rate,passes_quality_cut,usable,exclusion_reason,errors_available,provenance_id,provenance_path,provenance_sha256,representation,pcus,deadtime_status,grid_id,spectrum_00,spectrum_01,spectrum_02,spectrum_03,spectrum_04,spectrum_05,spectrum_06,spectrum_07,spectrum_08,spectrum_09,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,error_00,error_01,error_02,error_03,error_04,error_05,error_06,error_07,error_08,error_09,error_10,error_11,error_12,error_13,error_14,error_15,error_16,error_17,error_18,error_19,error_20,error_21,error_22,error_23,error_24,error_25,error_26,error_27,error_28,error_29,error_30,error_31,error_32,error_33,error_34,error_35,error_36,error_37,error_38,error_39,error_40,error_41,error_42
20084-02-01-03,20084-02-01-03,4u_1702_429,4U 1702-429,4U_1702-429,NS,1997-07-26T04:13:36,4639.99999999926,125.71428638851364,10.301643389704157,115.41264299880947,True,True,,True,20084-02-01-03,data/provenance/rxte_processing/20084-02-01-03.json,11d00eb5d009eaf1fb6bfb0ac0899bed3d6efb24e41fb3bc3e4315ec11143ef6,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|4,NOT_CORRECTED,97ea569ce8d70f65f0e1a328eec54958d55336d0b99e8da58cbe113912f27360,14.408009111754438,12.833296508074923,11.688220428998278,10.477022163184508,9.22348980572576,8.081069317869112,7.092602473550214,6.090403968611963,5.3210515219883066,4.648834187013444,3.9938895468291147,3.402736282011945,2.9221999859403454,2.502635822278885,2.105579394668793,1.7634734408860173,1.4875097683738607,1.2569813971709716,1.0329218150804074,0.8767262641006364,0.7316242060215247,0.6078693438124064,0.4984939810078245,0.4266413267676952,0.3561807930946448,0.28093755301754225,0.24013597133194287,0.19584632356500348,0.1662340190485976,0.13595847008681394,0.110868473411996,0.08390362528541115,0.07656931248261224,0.062432089257963216,0.0559069038771928,0.043083734012251004,0.035450561720707166,0.03003636196232585,0.017727509851533117,0.01529335454194796,0.011525857710198446,0.010714795192914451,0.010555227636511198,0.02620129959839313,0.02195702313311426,0.02153979081216864,0.02198440069804836,0.019741017819712096,0.017373107464731984,0.01826585610298302,0.017378414797791196,0.014420744144399695,0.013693405329832833,0.013991949834222642,0.012672195777851494,0.010772526345756442,0.01081316141172608,0.010640426500126544,0.00918533294633935,0.008191786958502202,0.00861046487843475,0.008255856531930292,0.006937705831715966,0.00641759382342189,0.0068828801036001684,0.006581748015721103,0.005569366057836708,0.005433921072335621,0.005883988398372249,0.005709693666043048,0.0048549950640560295,0.004719473776447517,0.005062759737725425,0.004805031954896584,0.003685500812182212,0.0038984376692229295,0.003162587661030631,0.003140550979840385,0.0037251593354747405,0.0026461704953671047,0.0036710907372612587,0.0035497435103381304,0.00271422978773439,0.0037682893056959423,0.0030392502715833867,0.0035001016551285294
20084-02-02-01,20084-02-02-01,4u_1702_429,4U 1702-429,4U_1702-429,NS,1997-07-26T20:04:16,5647.99999999896,122.59478358944159,9.931329702433665,112.66345388700793,True,True,,True,20084-02-02-01,data/provenance/rxte_processing/20084-02-02-01.json,04efb11f6adaff6ee93ef510d47a7cb3d25c25c2c6e3e5f1adbca1576fe6128c,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,97ea569ce8d70f65f0e1a328eec54958d55336d0b99e8da58cbe113912f27360,13.762672870202493,12.206786956453442,11.083761673108352,9.958622520854139,8.840530721946447,7.781209471482149,6.870205323126866,5.8917005833227645,5.168033626311038,4.520273577073313,3.940025453584178,3.3542581521296584,2.9139056312298535,2.529480804525643,2.162054234568012,1.8497323616100472,1.5835425051628134,1.3326439060025457,1.122936363628185,0.9609058761672018,0.8099373843838487,0.6809992526454794,0.5624653430672342,0.47386666721867643,0.39804857313022474,0.3291127289256326,0.28384705290762074,0.23774314678147318,0.19504201342448652,0.16138708306539096,0.12706076950417114,0.11114558817792518,0.10023535357129962,0.07556054047172997,0.0666893089310743,0.054538498565028716,0.04151066889190998,0.0322700452593772,0.024737466214210562,0.021476995998115672,0.015926949819579976,0.014048709879055819,0.01252113368525546,0.020818809944978426,0.017385212781824224,0.01701271240560379,0.017383761635287293,0.015660395571281113,0.013815865082909003,0.014581973595579396,0.013860297917488749,0.011530290307757242,0.010951944158432215,0.011264338940055027,0.010180903028971964,0.00870237053320965,0.00879173348700883,0.00869189319310722,0.007546241320436986,0.0067619610701122445,0.007087398499351527,0.006845884403295417,0.005766983289549917,0.005338872311191264,0.005716625414647403,0.005453751791038117,0.004576423262809173,0.004449472889059736,0.004844354830600312,0.004694602383343792,0.003994573876300299,0.0038555479776228026,0.0041552503830752175,0.003909549758578739,0.0030431598543911053,0.0031937151407073357,0.0025513403436792505,0.0025312879560524435,0.003004251237072132,0.0021155597980379746,0.002921569160856849,0.0028341089246484395,0.0021626263597546,0.0029830057400948118,0.002394948332354283,0.0027562476617629863
20089-02-01-00,20089-02-01-00,slx_1735_269,SLX 1735-269,SLX1735-269,NS,1997-10-10T04:36:48,13039.9999999973,29.286984471994923,10.108403025622604,19.17858144637232,True,True,,True,20089-02-01-00,data/provenance/rxte_processing/20089-02-01-00.json,810e980d80c0adc28139994d8703beca2c600813422d2ce1323c9f2b680dbc01,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,edd54ab4ef7f270700e553616edf907d2e87e836851776be88796581ca4a682c,1.9142384722775516,1.677478537380333,1.5393179007066802,1.415906105203339,1.2603854169841893,1.1192842742103526,1.010546910937071,0.8910121952580273,0.8155640122563809,0.7382171482952585,0.6703016012040653,0.5967085036013493,0.5461548856848839,0.49631326656736413,0.450938569685211,0.40711454705797356,0.3681955781368453,0.3305117319482419,0.29901292213228314,0.26750282768450107,0.24763858591167556,0.2220678958713554,0.19890533673980842,0.18073421502290243,0.16903399313736084,0.14969514742336645,0.1349371656043746,0.1241666809980799,0.10989495824919879,0.10325716727927392,0.09073194733629703,0.08244529425159589,0.0807893153176225,0.06642148884050045,0.06165343529685722,0.05466476005873784,0.05112245739402543,0.048923288966209594,0.04198735108956906,0.040621972183192794,0.03858507924135007,0.03375549151925225,0.03184301142780985,0.005991841960279382,0.004902733501693451,0.004868737480701117,0.005019001290763115,0.004536277254055161,0.004142459854205471,0.0045274271362801535,0.004342973956868029,0.0036552759120147263,0.0036174306916494352,0.0037769790467099404,0.003469611060378679,0.0031288505173079494,0.0033300980285479653,0.0033647181270301547,0.0029843161262997574,0.0028551791600453344,0.0031876619357462856,0.003142929075831143,0.0026774072689812914,0.0026554237528175644,0.002885158879874205,0.002787438428864181,0.0024644644981858333,0.0025645018033249897,0.0028100398694575323,0.0026950691960411395,0.002399041665071312,0.0024313147380633803,0.0026012928991765664,0.002424445307042065,0.0018886001885619114,0.002076562216059358,0.0017447038751955792,0.0016079203699862442,0.0019946378357075423,0.001450363360584917,0.001948870499891109,0.0019808076529269866,0.0014392735171880817,0.0020323071025371326,0.001693082120490087,0.0017790602428595227
20092-01-02-02,20092-01-02-02,aql_x_1,Aql X-1,AQL_X-1,NS,1997-08-16T07:46:24,847.999999999999,212.24501368975768,10.532896027368572,201.71211766238912,True,True,,True,20092-01-02-02,data/provenance/rxte_processing/20092-01-02-02.json,cdbc8286f6087b4172bce6c9b7d1e86503a6390511a3ea574d6530fbf812c857,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,712287b664abb520f35198e5e16390a263a76c6f9f0875621f80d4559dfc49cf,31.481336696344933,26.628927387946042,23.058474233297684,19.846078096977237,16.79590385486871,14.292644478387182,12.022956868597323,9.816769696791292,8.192790925345994,6.961457565822626,5.768867717364291,4.722049520164189,3.921051587698675,3.30349513967818,2.669508188311032,2.2053422120761126,1.8174103539081707,1.496567360504993,1.225521486804135,0.9999037380380172,0.8109649097492466,0.6660494113401412,0.5285358968712113,0.439978374368592,0.3512156697218545,0.30353282294617184,0.23340539393308918,0.2043696622849187,0.16498114318908708,0.1381275568294875,0.1168692367826704,0.08415856730907093,0.06496754191460002,0.05484634519806933,0.05052303040399392,0.0426453337400435,0.03971467313657559,0.03774013940362722,0.04011147635036198,0.038894229580871506,0.03671902669248185,0.021445295865560265,0.015264815850556439,0.08023359454095629,0.06538660331823512,0.06244681289931482,0.06247295515773845,0.05491618653589169,0.047594728778592166,0.048994769412393266,0.045666841881410354,0.03687065217662992,0.03456146552227703,0.034580156093510485,0.030679568925400903,0.025678459039887667,0.025634318600641186,0.024632899009107034,0.020973514149662538,0.01852454859954572,0.01933338490076906,0.01843767803935974,0.015155047674418814,0.013921984443227392,0.01477741334300989,0.013882847828775932,0.011698000143315066,0.011336514017984696,0.012493399285897077,0.01176848076506749,0.010186403613644339,0.009933865699116091,0.01070274863284088,0.01013064701237515,0.007765163555332761,0.00812495822204932,0.006693951559364704,0.006515213439111851,0.007871484176332173,0.005655041368090503,0.00783979757603096,0.007820807669559723,0.005866246977153657,0.008194471093961117,0.006544910361972303,0.007333813131926421
20092-01-04-00,20092-01-04-00,aql_x_1,Aql X-1,AQL_X-1,NS,1997-09-01T04:34:24,5567.99999999898,205.22240455831508,10.213407329504875,195.00899722881022,True,True,,True,20092-01-04-00,data/provenance/rxte_processing/20092-01-04-00.json,972218a44151077a30ca7c9170dce66b4f7f34eff6d22757b13cdd34c66eff2e,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,b39fbc440fa6e6c4664f3676eaab7f3d4870149d48656e773be3c9c0408ae4e7,30.6319231264783,25.585008398457425,22.112572981004796,18.99963922767476,16.07079961869162,13.675695085747376,11.579687057730192,9.494719462266373,8.013878049706825,6.746471585327269,5.613981010392862,4.597158655514725,3.8846600535610576,3.2660251468287322,2.6414061981325423,2.166088758957273,1.807654969667294,1.497923390818013,1.2177425115827811,0.9960938485149102,0.8224139180166615,0.6701521292524906,0.5355071669756927,0.44624807638518404,0.3591043280932551,0.2953364905123822,0.23308982078976895,0.19730370182132817,0.161783499060354,0.12794641107264057,0.10089329518354324,0.08554648757352704,0.07070363444878938,0.052856073888771754,0.04715777634112481,0.040056938226006,0.03497959492155994,0.031691200897925306,0.024177811674352102,0.022322735777530228,0.01934056459867824,0.0162157225807948,0.015040713662727025,0.030905639253520006,0.024999479286369992,0.023905083407604753,0.023863464993845344,0.02092856406481278,0.018181696076554645,0.018840939421908,0.017533585011113854,0.014219462971834322,0.013305404795020567,0.013322001845409817,0.011764012098398328,0.0099620570384597,0.009963920774464261,0.00956725384429802,0.008094374275735061,0.007216251634137297,0.007555777063300144,0.00717068517059351,0.005877066998227079,0.005457566068672059,0.005738335532175724,0.005384054438623381,0.0045454976560765714,0.004436217391738063,0.004801338122563664,0.004532447332908938,0.003921875889189656,0.0038565376138300087,0.004086217328698805,0.00381917851041714,0.0029769175219198462,0.0031585572856894376,0.0025851898886068117,0.002474771636752301,0.003010741739830976,0.002163254467037718,0.002983628252359961,0.002959984385983104,0.0021855598792803873,0.0030541600539853255,0.0024936329451705334,0.0027459720706684335
20098-03-01-00,20098-03-01-00,aql_x_1,Aql X-1,AQL_X-1,NS,1997-02-16T22:59:12,12159.9999999975,255.33314715067291,11.560186695347797,243.77296045532515,True,True,,True,20098-03-01-00,data/provenance/rxte_processing/20098-03-01-00.json,5c0fe97e2839860acb94d2a683654dd5855196820d9f08b6a6288ae8c4f1034b,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,cf0de99acffb52f1a31e1643b9ed7edc5cfbac3aba7cad749987c78838c4e85a,38.43232170051,32.095567076096,27.638400531543965,23.744764304022887,19.98006651989483,16.888132690520997,14.288495940218255,11.790095845685563,9.879791767686212,8.330097255933424,6.998045812946439,5.744024352775995,4.826435711053888,4.055928800678879,3.368842789660982,2.7709648287465485,2.306812990193017,1.9299559597164129,1.5699994292551334,1.2890736615613108,1.0689355838820243,0.8855462358697999,0.7171541866790033,0.5927574268981995,0.4808928471917199,0.40085658334321284,0.3287349645276944,0.26396951072515773,0.2139672917671662,0.17828164424556522,0.14703454202087782,0.11942486521241502,0.09873542976882824,0.07833685576828311,0.06845832190085967,0.05220571872821421,0.043534662741517946,0.03451498710107231,0.023237757877902263,0.019178659496299537,0.01202134595775213,0.009445346171388216,0.007917718749451129,0.02320755143482804,0.019088455312256208,0.017771196423843057,0.018029223488511655,0.016132437351956984,0.013602505813219996,0.013685171836010295,0.01301628332995076,0.010844429118751593,0.009773616531213017,0.010076467242797498,0.009214704559880254,0.0075309026383253465,0.007198897965528043,0.007204681009116079,0.006373786304616735,0.0054100389781398,0.005415019896238945,0.005311130908828979,0.004588244246825909,0.004024602644731086,0.004140997655814061,0.00406549645192369,0.003528556160175701,0.0032105809379575066,0.003438561688913983,0.0034391903196046196,0.0029864467240835455,0.0027224260111632734,0.002867786347608401,0.0028662133991239785,0.0024026038100151774,0.00231125899654394,0.0017348298559888755,0.0020126771972577063,0.002195664190258892,0.0015433185502768559,0.002167449893841134,0.0019159155909167847,0.0017221707837244886,0.0022351941375903872,0.0016682473068272633,0.002294889148680666
20170-03-01-00,20170-03-01-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,1997-02-25T02:32:16,927.999999999998,23.32079987667423,9.761378246282668,13.559421630391558,True,True,,True,20170-03-01-00,data/provenance/rxte_processing/20170-03-01-00.json,ddbbf0056f2a7fa65a9d3f0b2545714aaca7e23d4f8f0d08634e851a616298b1,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,de32880a916a779502cae4cb0630047ed4bb515f207e5551c3f153f2937d75dd,1.4677080665900417,1.2567095090349403,1.1530576967421071,1.0555312690882002,0.9236706613667324,0.8367122066210539,0.7382263668854716,0.6300085526835641,0.5731793583856308,0.5159822293587304,0.46606899885410297,0.42801353266471753,0.3767156282245036,0.33428219493186984,0.2929672693225191,0.26006344723578034,0.22710572449720112,0.2119611731844464,0.19286970466323558,0.17594228815730217,0.1591293247167441,0.14672520626721877,0.13162562709231526,0.11622710039180681,0.0985396031952162,0.08471142692460976,0.07501701322266781,0.07728657052906651,0.07200983062006312,0.06522833758223759,0.05821072939809606,0.052083552807181105,0.05030065597915967,0.044591950131162475,0.04126926487251402,0.032063033159034506,0.029115905689145884,0.02611517937667474,0.019261308920554963,0.017354681867594316,0.014611004194372714,0.015372090947400632,0.01579635401457086,0.020299740068244605,0.016716633664473745,0.016131142701950287,0.016970092913087282,0.015654507897919997,0.014007610828348957,0.014725372962041074,0.014393607591800778,0.012485222225691964,0.011833598541127886,0.012804057599588482,0.012344448916776472,0.010632346174714957,0.010763407108894368,0.011258224980015446,0.010520542255371503,0.009520988582335096,0.010249472718856291,0.010616682734148696,0.009626494134362111,0.008924104128230706,0.009706174213245513,0.009957824341225184,0.008981322111108444,0.008620757575431641,0.009610635084817848,0.00983464319478194,0.008847574744903887,0.008296105703746835,0.008910851317507027,0.008937026524829207,0.00747968740435509,0.007362328685402926,0.00563327410142761,0.0064957048150159225,0.00713792473253723,0.005028421668224936,0.0070829245644152255,0.006286124560722696,0.005596838054256621,0.00730843916971263,0.005496220880615469,0.007500728828619391
20170-03-03-00,20170-03-03-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,1997-03-20T13:26:56,880.000000000002,28.181433570169155,10.171261622311611,18.010171947857543,True,True,,True,20170-03-03-00,data/provenance/rxte_processing/20170-03-03-00.json,a6a3ef22b72f207712cdc8dfaf11c3fc01f774aafaf2243698278c9b42bee279,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,26f1578c531ff7c8b905e82ffe53c973742fe8d0d68c17c306c86b11b57c2652,1.8455619640181884,1.6155730168739784,1.4580304176682102,1.3623465880068204,1.2026350921845084,1.0807787222012286,0.9609869395678653,0.8494767831770161,0.7642237555816143,0.6837226140243389,0.6193090795455076,0.5305632047432233,0.4860614526309251,0.4682614874159631,0.4205250137205737,0.36084695745744577,0.3478693168432993,0.30397731048277393,0.2667784150744672,0.22739372991283593,0.19864510794692958,0.19212794612853892,0.18686541108753355,0.1740832751986026,0.153822517501504,0.14191366754342286,0.12291695514725835,0.11658443049656153,0.11596963999436036,0.09760066671258175,0.07664190088294494,0.07402972537014521,0.0681383523432894,0.06411899667242157,0.06075177541367229,0.04713539096825762,0.04649321996148911,0.04587415018016994,0.03429448562370294,0.030970608656959383,0.025834773701937284,0.03725356367382789,0.043183525520648296,0.022649087656666674,0.018782164363487643,0.018048574851102273,0.01912013258428219,0.017579811922966163,0.015694478646777196,0.016571413785199097,0.016268600957229824,0.014040407590008333,0.013311892765208853,0.014298882808893564,0.013460898907505032,0.01172524080824889,0.012175818922631254,0.01268882361239436,0.011569938762589075,0.010737094109903417,0.011405575745442263,0.011669526178910716,0.010371622393583396,0.009600911348991985,0.010587869230043092,0.01086814472009307,0.009773330215717387,0.009428076802569373,0.010592401188515977,0.010702064394046243,0.009477994565173032,0.00902835264969071,0.009667309852327376,0.009525092503941035,0.007937331513773035,0.007869703880299209,0.006099567256564691,0.0068814141525425036,0.007625465757561406,0.005392856075134151,0.007625283335909968,0.006827526080374049,0.0059282337859471,0.007800109399974474,0.005996673520002988,0.008014258686159839
20170-03-06-00,20170-03-06-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,1997-03-25T16:57:36,896.000000000001,27.610189031345296,9.920219090485382,17.689969940859914,True,True,,True,20170-03-06-00,data/provenance/rxte_processing/20170-03-06-00.json,b3fbb0a9d09bceb80725717e1a6949bea3026a9e935619ed6fca57eb419a12a7,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,83a134423ce643aa3cea8c6db0044788d503ab227b0f7f196993acdc6b4c740b,1.8530374761416428,1.5917269927473885,1.4671780273945432,1.3163367309163778,1.1632612932200623,1.0345667986685019,0.9369837890557366,0.7935518707734139,0.7453303323448464,0.691114456673799,0.6016051356408402,0.5407935601180036,0.49963864154684307,0.45001865040334776,0.39373071963902095,0.3660249878087913,0.34120780037239773,0.3041427058294418,0.26219140752781184,0.22689133889567664,0.2246582180997177,0.19239667957910944,0.1717818190516622,0.15768815370226744,0.14498297180035624,0.12332456649735227,0.13161918006636622,0.12050765080509003,0.09756623391204641,0.09506359103926373,0.07722612512475854,0.07690898560303805,0.06639147356937236,0.06669756092171912,0.06404209105199271,0.04509046443910207,0.04867255413724468,0.05208499686048718,0.032491054993552315,0.031729475381281874,0.035808572239957724,0.028713335272177128,0.02519147099351226,0.022294406741602567,0.01840067945810202,0.01787682054760546,0.01861935147902441,0.017191330219908953,0.015282655444761994,0.016239917546761653,0.01572497747370598,0.013703918659091444,0.013164645972533121,0.013976716254396063,0.013321690797278261,0.011634014560747101,0.011845003129269829,0.012293606690514065,0.01147398990904041,0.010552959041743012,0.011256259168267491,0.011470806766645527,0.0101917688592281,0.00966459821047821,0.01039013659036224,0.010577518582828406,0.009487871620981395,0.009235010380987754,0.010252363475294547,0.010621617875094302,0.009374132620949814,0.008733754503027012,0.009531667609666608,0.00935768445773532,0.007814360484260477,0.007714596471221716,0.006013004536757021,0.006752557908383655,0.007437000557410788,0.0052869763203372624,0.007508778487245753,0.006650654819435806,0.005751812880016131,0.007661549060559205,0.005748140845682634,0.007587126599523965
20170-03-08-00,20170-03-08-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,1997-04-20T22:21:04,911.999999999999,22.762698195841473,9.678445734846639,13.084252460994835,True,True,,True,20170-03-08-00,data/provenance/rxte_processing/20170-03-08-00.json,80f74f95e40ab42ead7d16cc76760b2c7046821970eb1d755be651d31fa47018,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,51340431f6c950fa5f0707e0cf240f584831b865c4b07624b3f8b5105c674574,1.4853803119978042,1.337918126356639,1.2077755503666454,1.088497518442745,0.9534274449921534,0.8264212500077883,0.7356215985722186,0.6321236546803242,0.5656092796234068,0.48751367054289513,0.4413366454625541,0.38222797244954687,0.3285841113088966,0.2943086533993721,0.27802514263041206,0.2351406347131833,0.21329766877297723,0.18559320372938456,0.15656436065645313,0.13794669394822967,0.13186051410354135,0.1193632351226677,0.09408958357823294,0.08652378179791946,0.08340483402062207,0.07691019307178698,0.04578819020059291,0.04807922439690614,0.055463414521499055,0.045961514567416345,0.04309642019972938,0.038886128117826636,0.035600328112096145,0.03605013576070834,0.035296305418268004,0.029860746528995948,0.024110381754157507,0.01896070355183405,0.021226298505244993,0.016799552500054046,0.0054938935222972165,0.008449746681860435,0.009663842306946521,0.020514285248687633,0.01715486442459476,0.01655883927190241,0.017241285350179013,0.0158539786941161,0.014061703550880314,0.014953053019873699,0.014532992353167554,0.012492516331889058,0.01181181466848303,0.012679537346535425,0.01196862286146726,0.010351618012147235,0.010651218880980525,0.011238940259941323,0.01026233875629477,0.009488380156938776,0.010213901294370916,0.010393961124061908,0.009267747966246452,0.008805068156475512,0.0096778315450437,0.00968520024028935,0.008677960981017608,0.0086106451961016,0.009780411180404123,0.009671762024079322,0.008514843875572968,0.008254632302159807,0.00898417475510143,0.008880812390876135,0.007206616194408072,0.007266397319789037,0.005739012797342975,0.0062863228947439495,0.007151401120795263,0.005021797641622469,0.007042429000467143,0.006534918751477238,0.005483226470531222,0.007236958736877587,0.005585961679317972,0.0071981001960967185
20170-03-11-00,20170-03-11-00,slx_1735_269,SLX 1735-269,SLX_1735-269,NS,1997-05-18T03:38:40,783.999999999999,31.099585127217487,13.261061069373902,17.838524057843593,True,True,,True,20170-03-11-00,data/provenance/rxte_processing/20170-03-11-00.json,38ea2cdda560b235ba01cbfea94c647b1acc593ce36bd25357979fb9eea43129,PCA_OGIP_RATE43_OVERLAP_V1,0|1|2|3|4,NOT_CORRECTED,536dfb794014c1b005512bf9bc89136b2b72c17d6788efeed5b6aad12b6b17f5,1.8302853182514112,1.6051471005436353,1.462111141740279,1.3527430264942715,1.1707940096769456,1.071556372133319,0.9474017991818249,0.8488023693759247,0.7661389104901408,0.6868125852629909,0.6174905288484475,0.547189642903223,0.5127032221000436,0.47538713390532494,0.40013261368142683,0.36538571717113644,0.34023681902053393,0.30073200204672607,0.28041403047134683,0.2582386456318757,0.2175151777307095,0.18027967228378744,0.16871606471750258,0.1453704201387098,0.148308260005712,0.11960120328029965,0.11952336357588025,0.10158770554391898,0.08999050608876555,0.09447314573495136,0.07220249431828449,0.07992960782004108,0.06981595740986007,0.06145481810083199,0.05730996656372781,0.0485653534567639,0.042640916665979633,0.03767818005400239,0.03916900884201085,0.0355879513281296,0.027329193047599364,0.021934940028710333,0.019837162176584502,0.02505031569304933,0.020646041493308055,0.02005508858956649,0.02111483306271472,0.019255839132645423,0.01755756314554462,0.018811088178135878,0.01840574505844274,0.015714005203827146,0.015086623778174752,0.016126981373185547,0.015169790488047756,0.013465905460060138,0.01400434315875648,0.014266828886781014,0.013112222964231387,0.012214840860684037,0.013221854530204587,0.013517895596571032,0.012013668235044937,0.01128701504039292,0.012367959860510175,0.01251114926283297,0.010924715445146458,0.010962791087842672,0.012269256426432892,0.012451404255867484,0.010749061024411323,0.010425337556772421,0.011588242142337285,0.011254811565156205,0.009229129681211232,0.009443054274433071,0.007463079356275731,0.007943817142715559,0.009212040531558208,0.006537321467873891,0.009207392510500472,0.008734126407035194,0.0071354953577484614,0.009635615534291422,0.007437689956671542,0.009263737525331729
