provenance_record_id,observation_id,rxte_obsid,source_id,status,original_location,raw_path,raw_sha256,product_path,product_sha256,acquisition_date,preprocessing_method,feature_extraction_version,source_mapping_reference,source_mapping_status,flux_units,error_units,error_definition,zero_error_policy,zero_error_reason,energy_grid_id,pm_definition_id,processing_log_path,processing_log_sha256
60419-01-02-00,60419-01-02-00,60419-01-02-00,mxb_1658_298,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60419/60419-01-02-00/stdprod/xp60419010200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60419-01-02-00/source-c5c7b452381a.bin,c5c7b452381a4a350618d9bb7f586afcf399313b4b5ee2af2c647764aed5cf06,data/processed/native/60419-01-02-00.npz,bed5e9f20adc0873225cfad8e5ec725dcb6e0f5836b274db7c33d2c9389fb716,2026-09-22T11:16:18.258417+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60419-01-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,4df4e855099cbf7403f88cd69de80d2b91d6d33f5de58a765ec586961141faa5,,data/provenance/rxte_processing/60419-01-02-00.json,f79ab3ffedab54717d00cfbd75734c61b6f340f79387d8d029a8f55aa923f68c
60419-01-04-00,60419-01-04-00,60419-01-04-00,mxb_1658_298,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60419/60419-01-04-00/stdprod/xp60419010400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60419-01-04-00/source-479087d68e16.bin,479087d68e163c707fe2eba672d4a4f6eeb5ea3d8a87b3c494275cee60bf76c1,data/processed/native/60419-01-04-00.npz,25375c7d274c75afade4e6beb64337809b66c25de25b5f77fcd8f416bdb1ca80,2026-09-22T11:16:18.583942+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60419-01-04-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,10331e676475a1a11ead972a889440e12a83638dac81b349056b2e062701875b,,data/provenance/rxte_processing/60419-01-04-00.json,bcfd00dcfb1a4694b614c61ef68cb40388ad392f0b5a61696287fe3f0008c0e0
60424-01-02-01,60424-01-02-01,60424-01-02-01,4u_0614_09,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60424/60424-01-02-01/stdprod/xp60424010201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60424-01-02-01/source-900e10639706.bin,900e106397064287042ee66fa276a605e00623a182ae017b80f70e380034cae1,data/processed/native/60424-01-02-01.npz,b68a0510093462d8a3e100f276ce73f5af54425a12f67eedda5ee92936308895,2026-09-22T11:02:42.974988+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60424-01-02-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,88a153c70beb7dff21baafcf1784662e2d91491dafaa9794057149b2f97a3244,,data/provenance/rxte_processing/60424-01-02-01.json,5fc606d3aec5c47304de6b6309042cf58bd57c6e3ed183a86147c380beb41b8f
60428-01-09-00,60428-01-09-00,60428-01-09-00,xte_j1550_564,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60428/60428-01-09-00/stdprod/xp60428010900_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60428-01-09-00/source-14593576abaa.bin,14593576abaa651ff1ff0be8db389c0607826fcca62d860366b91c86e70feabc,data/processed/native/60428-01-09-00.npz,6dbc8622b261765ee1e64d7053581de5dfa20191367cb1d26298fb7c1d9cb03c,2026-09-22T11:23:46.153125+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60428-01-09-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,3d4e790f7d934600e912bcb816e391e2a47d818be44620451d75f4a4fcbc19d5,,data/provenance/rxte_processing/60428-01-09-00.json,30ec9c580dfe65124c157f337e0bf96fa8b73d5e3620cf94155713efd2548347
60705-01-01-00,60705-01-01-00,60705-01-01-00,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-01-00/stdprod/xp60705010100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-01-00/source-084c77db774a.bin,084c77db774adabd40c9e33504ce48742d5a02125341fbe7caee42aa3c552426,data/processed/native/60705-01-01-00.npz,2f57b75fd2fd556bcb56ddcad38472aa2b649108137696bd0f0c425b758b5722,2026-09-22T11:11:53.925291+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,8397757f62b07dec4fc380fe56572209cd4fc1eb6c69a29960c58a3a7d47a2be,,data/provenance/rxte_processing/60705-01-01-00.json,e758bae977ef1bf6df4e1bcdc6ac40276aede23df0beb477c9dadbaa77d1b310
60705-01-01-10,60705-01-01-10,60705-01-01-10,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-01-10/stdprod/xp60705010110_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-01-10/source-a2e1f1b48e65.bin,a2e1f1b48e65e7eeb0cbaba688c7939eed9186dc06a2f0d4808a745ea725cdf4,data/processed/native/60705-01-01-10.npz,f537b775655e2fb9b14c8157191fa88327bac9d995a2aa6860964ddb74d65e53,2026-09-22T11:12:20.571146+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-01-10/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,790aee2fb818fa9c29b14d9f46de3ce9a1c07466500f1ccfd66ac66e2d7c7f72,,data/provenance/rxte_processing/60705-01-01-10.json,06758d5e1453bd77c84493821142d57519fbb50f85bb0df329103c05827d7db0
60705-01-44-00,60705-01-44-00,60705-01-44-00,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-44-00/stdprod/xp60705014400_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-44-00/source-566ecbf19bd6.bin,566ecbf19bd6a0e0aaad4bc13157657e52ddd7ae65db846e23957a17b4f0c4f3,data/processed/native/60705-01-44-00.npz,d27f914df97aa248c634e210f07d8473b410acc1f6b95c34e4840c4a0df6552b,2026-09-22T11:11:55.707360+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-44-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,84af566035a2c768bd8f56634696dc1126c746f67cfcbac02f6549824bc2553b,,data/provenance/rxte_processing/60705-01-44-00.json,74df9812928d6864da528e3ea4f1e52e28816cb7c79d6ef81835999e818d5111
60705-01-56-00,60705-01-56-00,60705-01-56-00,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-56-00/stdprod/xp60705015600_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-56-00/source-29fadf9b8574.bin,29fadf9b8574226ff82869007ae6029bf7641a27ca27112839f4aaaf6f036799,data/processed/native/60705-01-56-00.npz,902571daad00bb37aae2511f0c346f310888eb727a90e4851c697f8ea376538e,2026-09-22T11:12:02.992967+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-56-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,2773244a36cc70e7fabf10a679be1c0f47aae0261d04bc9d3c5c95a3883e4b2c,,data/provenance/rxte_processing/60705-01-56-00.json,d6113a03dffeb918ab043877c6b71cc8998a4863b003585d5c47c1e3eaeb2648
60705-01-69-00,60705-01-69-00,60705-01-69-00,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-69-00/stdprod/xp60705016900_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-69-00/source-607fa5fc1dcd.bin,607fa5fc1dcd9632697a0e08288dffdd0cbb2feaff4b0fa7c2a12b8033981090,data/processed/native/60705-01-69-00.npz,558f9bfbef1e72e2bb8d6573c148eb8b8c081b1aed33db19d8fbacb0b90c0a3e,2026-09-22T11:12:11.814268+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-69-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d2b3405393f6135c4279a47033b84d329c4afb9242b5a072f01283087ce982a3,,data/provenance/rxte_processing/60705-01-69-00.json,2fc09ec029201b1668d96589ad26034c431698273e0c03d91715f22930a50c22
60705-01-80-00,60705-01-80-00,60705-01-80-00,gx_339_4,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO6/P60705/60705-01-80-00/stdprod/xp60705018000_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/60705-01-80-00/source-8dc968a180d8.bin,8dc968a180d8238e4c4c8e3aa715c0c5ab2e7f231efd06542676cdce65002865,data/processed/native/60705-01-80-00.npz,f959a641bd3b454af681093ac65326c673cf82b120e49fad6c4b5348b092afd6,2026-09-22T11:12:12.843424+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/60705-01-80-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,56f2c5e4fa2455e2a50e89313052abc8089d26021d8a78cf00f32b5f3ac928e7,,data/provenance/rxte_processing/60705-01-80-00.json,dce8d9d8bde2027dad7ca7050e5203f6f4c2b6d7f326aea54e92c2d736f8361d
70014-02-02-00,70014-02-02-00,70014-02-02-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-02-02-00/stdprod/xp70014020200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-02-02-00/source-0c615f0c6250.bin,0c615f0c6250b75a0e0cecfdc35a7e6bba627f6fdefcc98ecd9cce029ae7ae14,data/processed/native/70014-02-02-00.npz,e4784538c9652e68f34db7adb256181fa565c70bcee1ed9474b646b2f2d39abc,2026-09-22T11:10:55.577630+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-02-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d9dddd35084342f648ae458fe5de9e4d0b4fa24f9ca1ba730dbadcb41a14ead4,,data/provenance/rxte_processing/70014-02-02-00.json,ba29ffb0d431924fc318974f292cdbdc58181e55f9fc87033b5314022a535041
70014-03-01-00,70014-03-01-00,70014-03-01-00,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-01-00/stdprod/xp70014030100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-01-00/source-10b7cca89903.bin,10b7cca89903279ae3b8eb4a24f3bbd1248365444a727272d27a6d8e8db54027,data/processed/native/70014-03-01-00.npz,f1db3826911acc53f81c0a08cc27f4b5f250cffb6e9ab3adab875e44495b54a2,2026-09-22T11:19:58.991710+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,83b9c5864a8a52060058655b87d66fb4a40903939edaade58e40f4287872511c,,data/provenance/rxte_processing/70014-03-01-00.json,97096250f6c5a3361afbf10db9141c5c30b0b97e36de9b7c33ebb21e00f89c6b
70014-03-01-01,70014-03-01-01,70014-03-01-01,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-01-01/stdprod/xp70014030101_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-01-01/source-6bc574a31583.bin,6bc574a315830d641de94327160fd12ff547ead9108719f64fe2778d3d24b581,data/processed/native/70014-03-01-01.npz,087795aaa4ccc79d9105dd86ca6adb1e89c0b896e993e247323bffd89f0f21d8,2026-09-22T11:20:03.362594+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-01-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,83b9c5864a8a52060058655b87d66fb4a40903939edaade58e40f4287872511c,,data/provenance/rxte_processing/70014-03-01-01.json,a0b830a136b7cea5b1833b3916d7cfb4bab09d8998f213b711829383d4bdea62
70014-03-01-02,70014-03-01-02,70014-03-01-02,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-01-02/stdprod/xp70014030102_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-01-02/source-f0be28b0d8bf.bin,f0be28b0d8bf2892c758cea61f4b7828e503d12f1b7f8f2faea4f440be1aa341,data/processed/native/70014-03-01-02.npz,6d818d6562fc1bf95b73a6a0b71683cdce9757a88efa39945771078fb8316fed,2026-09-22T11:19:59.083257+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-01-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,e9075a93cf932444934be49d8dd81c548f93c58e22dbd5de08a44c9d26afc585,,data/provenance/rxte_processing/70014-03-01-02.json,7f0e924ad93d03854d97babff32dd8e74517d88150aa87965c3c2b2349463fb2
70014-03-02-00,70014-03-02-00,70014-03-02-00,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-02-00/stdprod/xp70014030200_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-02-00/source-3b194acb6f7e.bin,3b194acb6f7ede0bd552a7a9f66a635a546a76d6216a9f0bfadbe1b715f90670,data/processed/native/70014-03-02-00.npz,ebed61dc93c16aa086b09c7d152f27093f9b66ff414390c5080b806607f86443,2026-09-22T11:20:08.772671+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-02-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,30d49abf1fb63adbe39901593d4cead4c3e65af59183938227b406f46ca0782b,,data/provenance/rxte_processing/70014-03-02-00.json,6b711eb3ee65f8ee440cca5bd1b355fffccb9253c0e08b755b0d6069e48ec2f5
70014-03-02-01,70014-03-02-01,70014-03-02-01,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-02-01/stdprod/xp70014030201_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-02-01/source-f703c3c8dc69.bin,f703c3c8dc69fddb3cb65c8a5361fa743e9c3b3fd82056e01ec369d44e5e3dc3,data/processed/native/70014-03-02-01.npz,e7f3df070273a87394c21f58ae9824fd720dcdbd144d8c578f530136ce78324e,2026-09-22T11:20:08.984176+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-02-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,30d49abf1fb63adbe39901593d4cead4c3e65af59183938227b406f46ca0782b,,data/provenance/rxte_processing/70014-03-02-01.json,a4f0adfc014ad7393442faabf0aa01bb2cb10ecf3267b05a6a0060314a5dcb2b
70014-03-02-02,70014-03-02-02,70014-03-02-02,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-02-02/stdprod/xp70014030202_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-02-02/source-2c1ff2b1e967.bin,2c1ff2b1e967909daf8e752ec21b7dfc319fe13bbfd87af3f9090f6f5563fd96,data/processed/native/70014-03-02-02.npz,a4eaeb25629f5f11ab0b18e3ca51877035d63dff09688ca5a68133be0c356667,2026-09-22T11:20:09.208700+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-02-02/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,30d49abf1fb63adbe39901593d4cead4c3e65af59183938227b406f46ca0782b,,data/provenance/rxte_processing/70014-03-02-02.json,ca9fb9204d23ba89faf33f7b7ba77e094e9d775e5ea565e38b63998687b5170a
70014-03-02-03,70014-03-02-03,70014-03-02-03,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70014/70014-03-02-03/stdprod/xp70014030203_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70014-03-02-03/source-fe19d9d11266.bin,fe19d9d112664f0bd53c4dd3b6667ba6abf817be2e72eb2a218aee55aada0ff4,data/processed/native/70014-03-02-03.npz,c328244d21d313140cf6941d200dff0d37f513d84db6f620138c379bd0ea569b,2026-09-22T11:20:08.594596+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70014-03-02-03/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,d33af10e89e80fe7e81deb68142b843d44871bdee9526e0b965434572abe5c87,,data/provenance/rxte_processing/70014-03-02-03.json,dc0760708cfe403af0c7b6c8c1c75f1b5a634274528d357939420915eccd3801
70018-03-03-00,70018-03-03-00,70018-03-03-00,cyg_x_2,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70018/70018-03-03-00/stdprod/xp70018030300_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70018-03-03-00/source-3671c124ac6f.bin,3671c124ac6ff59d62ba13cde9a9a72126f139a95ae2e5c7a5fa0d2052f1688b,data/processed/native/70018-03-03-00.npz,0722fced576a25ea767c0c3705f9b185d8943b768eead5dd5c6f0d3e74daf324,2026-09-22T11:10:54.007563+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70018-03-03-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,86a3420aa490788d6315d879ef8f84408951d5c680543a7e77f644c05b86d515,,data/provenance/rxte_processing/70018-03-03-00.json,5b4f43d25189295349184bddd85d5cf7b0c2482a43f5dc0ad13de60cbc6e540d
70027-04-01-00,70027-04-01-00,70027-04-01-00,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70027/70027-04-01-00/stdprod/xp70027040100_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70027-04-01-00/source-c94fdcae8f8e.bin,c94fdcae8f8e8447ad5d0fc6321b12fe9ad3f2b4e104bc4b4b373bcc12c7f235,data/processed/native/70027-04-01-00.npz,87e2c16cd720e1c0e4585ac083d0256673be90c1cffb98acabad36ef9623f0ff,2026-09-22T10:56:59.096384+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70027-04-01-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,134b715adaca91e5118d9a2fe138bcb2340c7c6b2a1e24ee1c1f8aee9da93e33,,data/provenance/rxte_processing/70027-04-01-00.json,a611b6222ba894445bb70a12b7248e52ce87ec7350ecfc1be253d07a5dcea471
70027-04-01-01,70027-04-01-01,70027-04-01-01,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70027/70027-04-01-01/stdprod/xp70027040101_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70027-04-01-01/source-cbaaa8e28319.bin,cbaaa8e283194246392fcb5321028f6aa12163985787b96955367cb0ce78e5f4,data/processed/native/70027-04-01-01.npz,b40e31cbf0a153d79100a8f2f20d7701e7ed3f127678c8ad612a82af6855808b,2026-09-22T11:19:58.566816+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70027-04-01-01/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,134b715adaca91e5118d9a2fe138bcb2340c7c6b2a1e24ee1c1f8aee9da93e33,,data/provenance/rxte_processing/70027-04-01-01.json,be35eda57612964b2e55f13656b1c5c7b96e4cb126e91a93983862a1fea40285
70027-04-08-00,70027-04-08-00,70027-04-08-00,ser_x_1,verified,https://heasarc.gsfc.nasa.gov/FTP/xte/data/archive/AO7/P70027/70027-04-08-00/stdprod/xp70027040800_s2.pha.gz,/Users/youhanwanigasuriya/Documents/New project/bh_ns_source_generalization/data/raw/rxte/70027-04-08-00/source-977624f8d0e4.bin,977624f8d0e48558aa9acf724bd5560701f1438326165afb7a6a9a36fc32c62e,data/processed/native/70027-04-08-00.npz,ff8a8ada80fec0292dca0a6699752664129630fd7cb2737eacff60b8c600259b,2026-09-22T10:57:00.494343+00:00,PCA_OGIP_RATE43_OVERLAP_V1,PCA_OGIP_RATE43_OVERLAP_V1,data/raw/rxte/70027-04-08-00/acquisition.json,verified,recorded count/s/selected PCU/output bin,recorded count/s/selected PCU/output bin,Propagated archive statistical covariance; calibration/background systematics excluded,no artificial replacements,,4ca534613bcf2b4e4afc705e23488b816ec232d67d0761967179c80daf24e4d1,,data/provenance/rxte_processing/70027-04-08-00.json,8651a0a68b514bcdfcce439c7ed43b6340db37064b4b52eafa2b8cca2c182aad
